"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-0.413657215059886,-3.57280613275607,2.66868836048777,2.66560004510237,-2.47247949389859,-1.42307192471642,-1.12636390853908,-2.94076926137237,-4.4008991214628,3.15160656872839,3.10282536481923,3.8068729576012,0.70541681708229,-3.38274501398091,4.03437167328193,2.53159444585081,2.57571424594611,-3.85712593209171,1.49277939643523,-3.15896230091512,-1.64502920173413,2.54132445256952,-3.83610117840515,-1.81755822708179,-1.64850599049314,2.11583075562236,-1.96930850250201,-2.16313789537357,-2.29264243527555,-3.58806982241249,-0.135076184424465,1.99417094557004,-0.935389717801705,2.15124638164778,2.55877744255671,3.51760265499374,2.08079242094869,1.41926742641927,5.31418273273073,1.34417686678232
-0.341099927310667,0.829576218144972,1.69917997661265,1.95437431504961,-0.7962193033696,0.519314648072846,-0.213804542746432,-0.916062400435553,-1.22735246663725,1.77508451269845,2.79893353269556,1.78143289785912,0.252950954077189,-0.0975699790340228,2.90039452836612,2.18268002493485,2.39725723441999,-0.66727749666023,0.875650307967991,-2.23804103370446,-3.24190552351748,2.66560801542728,-2.83853664854051,-1.25131402814774,-1.6234239342179,1.58801549804912,0.802118027308214,-1.2146856991533,-1.32574921870161,-0.14054288962289,-0.159758924681186,0.958879282696491,-2.23063256543201,1.95442154452194,1.78256063502021,3.4207537871479,1.77487959598682,4.408269659413,3.36290381236558,1.03974782600796
-0.911936175587345,-2.95573396470163,3.16344892752362,2.14311724646946,-1.98623986957292,-1.62561595750838,-1.26958006079345,-2.51979115493346,-1.5577207779384,3.23295215194801,2.91156403358473,2.33287497210252,0.0447304181538821,-2.51972076742032,3.61998174432717,5.39773993840765,2.7219657351078,-1.58221929131176,0.802933243562648,-0.747421917743156,-0.310982144452044,2.70030035321662,-1.90214287159082,-1.73765944027317,-1.87215312340475,2.34220712752209,-2.42747889203207,-0.537347219547017,-1.90131460515214,-3.24776268000136,-0.249678359519116,1.35030230028063,-0.788897308874119,1.93381574619883,1.98976799275494,3.95898567040451,1.69006832420645,3.59780007029824,4.12122907970244,0.887450048584442
0.248080196967348,0.984038900284855,2.44586449665307,2.69585630989203,-1.10868769822959,0.867469559533406,0.185514389983369,-1.21184605092351,-1.73265366247163,3.03821743193939,3.13131051298771,3.62336068129877,0.605831363041533,-0.681890668184388,4.9219522705036,3.30197927625317,2.41010750793102,-1.86303078662445,1.17162571764521,-2.82273266434868,-3.24048597740303,2.58395905314653,-0.879996436979906,-1.0949631384397,0.0248268559996123,2.10842695184407,1.00657090411665,-1.53396340001027,-3.11625199031458,0.0280595892699995,0.185911989685753,1.84794749669337,-1.66935180153727,2.13596898411158,2.11944058947109,3.67702960307794,1.9808947266496,3.00065856882667,4.67995424990777,1.25423441928791
-0.913308567851947,-3.20693898849572,2.27013577975331,2.25559506711022,-1.88490114753529,-1.52553310848832,-1.31856549256028,-1.95832374637217,-3.13479066863782,1.8285323110736,2.86558041723271,2.10051967574997,0.514080337266915,-1.1812966614193,2.40806497718079,2.53067947867118,2.75946989186559,-1.55170153080763,1.15314365519814,-0.506832803840749,-1.28890433910056,2.81508751487071,-3.90838884042392,-1.6513490187814,-2.53955205452488,1.48695022360838,-1.86904895649911,-2.24001798513242,-3.28185594541303,-3.47791146610059,-0.130020093444938,1.3077642839957,-1.22509896385269,1.98600397437008,2.23007605763754,3.24727508268907,1.86126311633548,2.4042452104955,1.80085187155063,1.15856934406561
-0.194305311512981,0.54817565413862,3.23512812599081,2.16859295523693,-1.56431403999371,0.598889364460266,-0.210742020282738,-1.87964741317174,-1.41773567936725,2.98120858544587,2.85658127169264,2.60487833583775,0.31839094083982,-1.7224385055396,1.33361668570545,4.64491626687194,2.5910186935846,-1.74139650684582,1.22897752593154,-2.99263459079081,-3.31854921213427,2.62634325499033,-0.322695551932352,-1.42045066165205,-2.20139603604172,2.14515263269094,0.832206478808009,-2.15603346422477,-1.26433609283774,-0.665145067995214,-0.172417369861346,1.4945739690324,-0.843847918179573,2.10632527331479,2.3835573997092,4.71438321369005,2.02671664119842,2.38233700229347,3.24504983298679,1.23351538419231
-0.941510891608754,-3.27949560877197,2.34643986978575,2.53351462177102,-1.88472376021805,-1.76048992852184,-1.33817176854956,-1.35730516022705,-3.7982892593331,3.160165163192,3.08769072696646,3.56602703985115,0.343283267256024,-0.574459120824385,5.05209287081474,3.45435884149768,2.29626620791263,-1.48828026776425,1.15103085708682,-0.707469609239032,-2.50432169473302,3.00403558662316,-2.83187084607594,-1.60718979186523,-1.21409691452911,2.32326920591603,-2.45712527206448,-1.2117594807207,-2.74624354765775,-3.74860442064944,-0.188152975198675,1.84270310763006,-1.60305524510851,2.09978580900068,2.1332530212998,5.27482520293432,1.98766880259334,3.13472995068953,7.0241515540258,1.18185432987692
0.0142056418721145,0.653648824447995,1.83409470864992,2.4106537169109,-1.55065130333135,0.592787454306104,-0.111845159924248,-2.40890082646642,0.163758073515168,2.0710704781564,2.93743260633522,2.25135617065473,0.399739948815783,-1.97995408217616,5.13473646971684,2.04794673740523,4.05208669001799,-1.23814316238463,1.01644558592259,-2.3402997815168,-3.60691913165712,2.19693396099874,-1.26419352647088,-1.43377951781619,-1.99056265409845,1.88859116911279,0.696012545292085,-2.27951608123661,-1.95135449795239,-0.568293571316535,-0.137022251638873,1.50260560434244,-1.01041740122213,1.89070853049489,1.69874289990525,3.13461712236445,1.71640792743331,2.04707405586502,2.748244771791,0.969352082416724
-1.00909146375549,-3.65449216275623,2.75954420335906,2.24961908464559,-1.65923101841623,-1.52692662779276,-1.36577774367665,-0.873869149352242,-3.24766122880808,2.86598333792664,2.79341228785078,2.45265291569755,0.294279655257068,-0.183185733277404,2.22823546254105,5.21120156816103,2.81380262467766,-2.29482172274442,1.16121275481145,-2.23119671181681,-1.51913096322152,2.94575765782731,-3.42097501322081,-1.56220585154048,-1.72874524388066,1.92538830009503,-1.97009477105727,-1.35581020412071,-4.04776294097557,-2.68703666258676,-0.220621832440407,1.25557145721553,-1.77743808599997,1.94929940934441,2.48447160602953,3.90538134189385,1.79112279226296,3.72133080471692,0.92935153859321,0.977857252397935
0.259359438000519,-0.0352708523094302,3.95171315315698,2.78153587966114,-1.35108806306649,0.827563902512531,0.10411307738776,-3.27833190851992,-0.552769262563385,3.38060003342882,3.20523526201659,3.63439894951437,0.95723125428915,-2.69329231689192,2.89683936182264,5.13315647603463,2.3297363036401,-1.38638777164981,1.54006402073101,-3.76349190885502,-3.62914432525049,3.17226663752823,-1.91228978290569,-1.31139185225382,-1.63214069735378,2.05058554246421,0.898931161426898,-3.71467463079923,-1.09880043025742,-2.20685061104914,0.0942163007083462,2.33739878264662,-1.34206798718836,2.40871766412959,2.84300649055632,3.99036745759085,2.35553753109606,4.00424829096727,5.64599783835379,1.67478135154253
