"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
-1.64891723753418,1.1537789683912,3.44051321832503,-1.37021057224855,-1.87227913510707,2.50367279025781,-1.72722326943907,-0.440461388645073,2.96226675724282,-2.50267762743561,1.42906955289253,3.39165271662086,-1.97107459211913,-1.10579779706674,3.33757850212287,-1.95265832246687,0.627091597750726,2.69881278661551,-1.33254198706349,1.72522271456094,2.82907194379731,-3.0327781223162,-2.01637808043005,2.17235852449433,-1.43901769150733,-1.02034163225337,2.75356350434177,-1.84701732114531,1.26821401923647,2.71527797147567,-3.73235100426579,-1.91554003936114,2.1172751171758,-2.12510669521531,-0.159027437273634,3.12389736036967,-2.38714422882927,1.53664915675579,3.25049321578197,-2.63083458385114
-1.90081410325228,1.10794168117989,3.30993513463294,-3.32875406125065,-0.0393662223576733,2.67143551806946,-2.62653809053642,-0.375519902960125,2.44750988173443,-0.602142530380006,1.4045879788513,2.71696848413564,-1.81205425855471,-1.11739368586964,2.56205019141531,-2.35912513708654,0.609711714212212,2.64786496987244,-1.35314389454232,1.79781608876252,2.93362120666565,-1.68886617872758,-0.843284735768237,2.11863748667171,-2.39235314540238,-0.444359802489427,2.47482033855208,-2.27682133265972,1.20838137120591,2.44044380448556,-1.2043376166829,0.492635260945826,2.22077214581557,-1.20387933562304,-0.103600514479771,2.9947004491695,0.0672272442513882,1.49712778717081,3.63176728781897,-1.24102026520826
-2.81174345130402,1.10151688312821,2.89972145999641,-1.98085828991914,-1.77825519475911,1.88341382212037,-2.99969757377459,-0.451378013312761,2.92828420567168,-2.68370673240907,1.41709672100564,3.78780563547008,-3.24181085589115,-1.10929725708003,2.67682843155836,-1.291147474275,0.539488934854049,2.66578825891323,-1.32070970594081,1.75274460836689,3.94573071893974,-3.14816653717751,-1.95123585135716,2.1155870824343,-2.51582552688749,-1.01810242678939,2.305623460467,-1.41396015353262,1.19852151288935,4.05368086893875,-3.03263016746108,-2.27311952921924,2.48573001295877,-2.03826694410088,-0.197974892389828,2.8831813407163,-3.00915090161707,1.49088583363113,3.68880672599196,-3.62058914340958
-1.40103079131546,1.18631171291901,3.10313568582042,-3.26940218269619,0.02333332341154,2.5852200386908,-0.826696074706797,-0.320600992487315,3.27449491118259,-0.758445084620116,1.48771143469233,4.16935454927838,-1.71427781057923,-1.02142687252517,2.98199662783884,-2.24096933560742,0.634402348574766,2.73392670162148,-1.31391356464184,1.59277611260208,3.44259138913857,-1.74545351436535,-0.853239955472315,2.17556900671536,-1.81751212447574,-0.363633588726178,2.72612205134105,-2.31644482163723,1.29384681280788,3.07867400570765,-1.87299094302055,0.351694469906464,2.23553136208993,-1.05350012401379,-0.0650625557048264,3.1166203233657,-0.165901289290055,1.54919168992505,3.44277632872465,-1.77632421729459
-2.38197539903916,1.12436714123164,3.39431636941758,-2.7047439723054,-1.62059722750706,2.6812168919413,-3.55258378027872,-0.378434983615125,2.82648823582898,-2.34859075102125,1.44088868476758,2.79960403903047,-2.69620513100491,-1.11295871883121,2.67015385582883,-1.70596031941421,0.642188753035794,2.73113390464913,-1.33301951958368,1.67902198796911,2.73689527760985,-2.20614597108234,-1.95480630328537,2.14077806617124,-1.55188594600839,-0.973251644840545,2.55138984517363,-0.795579147938572,1.26445435601208,2.97154380009464,-2.68069034275558,-1.65917145084185,2.18678934464165,-2.17747325678205,-0.110226081479681,2.65741372204351,-3.26640021906536,1.51385951503654,3.30394507615678,-3.03384902164157
-2.09114195130002,1.13237139134773,2.97103452782587,-2.21766721695909,-0.155046508135826,1.84418600489012,-1.63152539038974,-0.384104954667256,3.15579688417073,-0.33800125573882,1.42115714198259,2.72281088798031,-2.24068511774338,-1.0876204223073,2.39871492143861,-2.63670524246532,0.697689383840875,2.68180183349667,-1.33527320909713,2.00407898617238,3.78634777334462,-2.68106601435776,-0.933297933956935,2.15530181093117,-2.36479694383119,-0.454643852202048,2.39503029291162,-2.13209358074164,1.24789877032252,3.24128161503566,-1.12906521279878,0.40176302903044,2.58627220654201,-0.976324800311115,-0.090193110822042,2.78763587985539,-0.116588212693709,1.52944374045878,3.15624520226686,-1.59678728190256
-2.51064374053492,1.21238953635257,2.76925919325377,-3.35092802113577,-1.65480589982709,2.30013301240565,-2.59573507386796,-0.363866774946025,3.02977807537596,-2.8806092715794,1.47443495974899,3.10187038823599,-2.03148722891662,-1.1008219011122,2.70411581929493,-1.53841713866933,0.622541055994692,2.69423975984639,-1.33374135648277,1.51225972263358,3.46131343206807,-2.51247524104444,-1.9354546373918,2.21427845959592,-2.07801827926229,-0.950989151922862,2.80527761109295,-1.04009789992601,1.30682732686869,3.26358631684199,-3.18696554144373,-2.19848148988177,2.71229585153049,-2.14843997419936,-0.0884316256832125,3.5713753638293,-2.9693138454225,1.59884865583175,3.59305247692111,-2.70265999224295
-1.77956783180048,1.15316616188166,3.16628357702451,-1.56983639928808,-0.0331665773011673,2.60218050899042,-2.09114540153875,-0.445483046677183,2.58311877354989,-0.379903191807491,1.43408903459873,3.34184093613055,-2.35889665558145,-1.09067755352573,3.13411878349102,-3.1942073458965,0.529609922889975,2.68903270594256,-1.33268699588623,1.37177371451964,2.60575302539909,-2.27011551695257,-0.934476037950585,2.13144909125096,-2.81646169414885,-0.463924741251061,2.50647453999153,-3.13484248442105,1.23712110374827,2.582096106144,-1.65332356730365,0.416025800698638,2.01901496362906,-1.08953762284846,-0.168907402948077,2.77818432119834,0.216029906171681,1.51019741187091,3.33303236133572,-2.84097653399584
-2.18943828075276,1.08699378765792,3.07282993263391,-3.41641466846706,-1.80109056713931,1.97753206408661,-1.24463992422682,-0.359813725449029,3.45073184505209,-3.27526791445156,1.41489623213243,3.03230037380618,-1.38540187525878,-1.10250837754912,2.43209794270054,-1.25909868185699,0.62355573413469,2.65997829410312,-1.3441183243838,2.27583513262126,3.31601716717845,-2.62839032890564,-1.93246125406668,2.09151828952881,-1.56116230605541,-0.960043907650061,2.47528922607513,-1.51242815675238,1.18112747552392,3.38230598380613,-3.61060291914481,-1.66033613723051,2.59982572559495,-2.14423672023812,-0.079514365033621,2.99328303119471,-3.05524789110218,1.46988824478947,3.62596941595788,-2.1734749250217
-2.08187917664449,1.33432536516858,2.92114210555956,-1.24156475385378,0.00378786771304356,2.21938569737974,-2.83224920240425,-0.296924633729759,3.03720645318134,0.212763202292447,1.58395224040657,2.86261953365616,-3.00516710552198,-0.976174527070616,2.53736440042266,-1.89419853443256,0.796272140753827,2.77729012536367,-1.28472115127297,1.68050390695492,3.91703243543667,-1.45416068056245,-0.843777702982806,2.2711843993085,-2.8500864454364,-0.316570002960506,2.82502065168042,-2.29858171992022,1.44728259095524,3.30580050011952,-2.03324748496421,0.549029958614671,3.03399099965974,-1.08178412970376,-0.0322604663069192,3.23738456024006,0.00738542067246118,1.67056979716232,3.63088399852492,-2.0955096116592
-2.18707825966172,1.14316266241799,2.88265192156318,-4.36934390390834,-1.93252438889679,2.44662962736641,-1.57282920746485,-0.464130592931924,2.32318455830288,-3.20285196603355,1.41499798625904,2.43656275815358,-1.78859603442347,-1.16363124749922,2.61116904678728,-2.42804589574976,0.562520734063488,2.72605423404273,-1.3448800290127,1.23768835852402,2.43769449763978,-3.03799182667744,-1.9969190244928,2.16330230900492,-1.47855420250124,-1.05977522515802,2.36102259503321,-1.94254397042665,1.28038441848763,2.90671051009991,-2.64656495509016,-2.39357117766466,2.70725552499624,-2.30667139787199,-0.194256509534597,2.35257286662235,-2.7419462413386,1.53707051173245,3.58091906852093,-2.2295977060694
-1.81579105338154,1.0987688857302,3.0547295833188,-0.609155825886664,-0.0522523376464122,2.25489286862404,-1.73018694821701,-0.431034160858606,3.39356604106496,0.0944359483843238,1.4124573889596,3.98153230605867,-2.29261727496157,-1.07809767767252,2.70597307634989,-2.66576171822359,0.556401695238485,2.65191678614812,-1.34180388166695,2.54246552734638,3.12417758710196,-1.67712673172912,-0.935196633210929,2.12565610147183,-1.92677939281366,-0.421825787327354,2.57378969867416,-2.15355428946732,1.20595425395885,3.79111037917025,-2.21417886589017,0.475447486103473,2.10092477982092,-1.04382994725441,-0.175168292769665,4.1034057811561,-0.637487685683478,1.50200249100124,4.30398011807664,-2.20919945876511
-2.17988623585889,1.1983594391933,3.49285630497293,-3.99597334298711,-2.04090105347918,2.00817730429517,-2.36351783409469,-0.397602810375711,3.13360969996217,-2.88461973051967,1.4921167714333,3.84441437821685,-3.59722278260429,-1.12171976855236,2.45448771426065,-1.38233780831846,0.656420120524314,2.6816307962073,-1.33852616871974,1.70025753539099,3.39644803193405,-2.93444327438426,-1.94117417166762,2.19692568497953,-1.8410917790639,-0.99913477811648,2.78696200727534,-1.86059039446591,1.27466328506734,3.39772843063885,-2.52789823789608,-1.82338406526424,2.54652165852046,-2.24837447354067,-0.12368309164379,3.02453016254341,-2.58478793447285,1.56889398449578,3.74394709380369,-2.21163371867729
-1.33874754720593,1.1722602761787,2.69961801202103,-1.34321181234483,0.273285147551121,2.46086604970961,-1.64895445274416,-0.412890098030641,2.88256650256967,-0.209129775527472,1.44838500009211,2.5995847945235,-1.81495757743573,-1.08249921329124,2.67420510760329,-2.56048748179209,0.613257400630513,2.7405808233782,-1.33433354647463,0.939409579432664,2.59315426466794,-1.86742391263631,-0.944263609857328,2.14396312328553,-2.72208385831651,-0.412514992804407,2.27882077073836,-2.13301702763597,1.27413881124775,2.84203667997029,-3.04770729099207,0.688022656283024,2.56801283093304,-1.13251814637481,-0.132849694387604,2.50306257265763,-0.76577903639342,1.53672870871327,2.51060496723696,-2.41752842237556
-2.12942349745758,1.06706790416583,2.79468001990604,-1.88535365034292,-1.96301549155642,2.41024333077798,-2.37971200570434,-0.430338118462813,2.7207836374814,-3.04139941913468,1.37451001072014,2.8353743289551,-2.53811241193587,-1.0989301320574,2.76289850799949,-1.58256413533324,0.552905667450814,2.67474810000038,-1.32915031080797,2.36686740628516,3.5856946532758,-1.95449182141652,-1.90366668866277,2.07975430398107,-1.25887540268616,-1.00720559094767,2.47482826522002,-2.55061511074085,1.20266695963212,3.37466390669218,-2.11653306630382,-2.37014351598639,2.46166684967071,-2.2342063134606,-0.139897857845798,2.66271616676562,-2.32311569270459,1.46677452933497,4.21945331134035,-1.6104537481209
-1.25038188431864,1.23658894050342,3.39600539889274,-2.34007441322237,0.662706165568968,2.16413456968522,-1.83684003883481,-0.291359632442247,2.90878911033781,0.136303649071906,1.54408878732753,5.44005895935047,-2.46473344578733,-0.930074583900906,2.65020406116736,-1.65585543288529,0.744133984445356,2.72024585948922,-1.28155062331544,1.94399131623984,3.49648468260765,-2.02535449776921,-0.801495974956132,2.25388132949392,-2.61927745505602,-0.253223078428782,2.78222828967838,-0.839885064434432,1.3625298485757,3.25809869158514,-1.93945771350328,0.815214322759654,2.32296425164645,-1.16269312659965,-0.0396858118908476,2.93914362263813,-0.673494987561949,1.62928263859517,3.77777926291407,-2.05133849266769
0.0223701229708527,0.0323101213983321,-0.103920343268551,-0.0429953237462542,0.0462019549676099,0.0466180116325216,0.0352541386280576,-0.0277589424174986,-0.0457228556872989,-0.148511306876855,-0.141298861325413,0.0306687707440355,0.0258518891742989,-0.125721662108725,-0.162054880884849,-0.0934672235802373,-0.0276736164270606,0.108542624219679,0.216960615892669,0.032346474523433,-0.180128111573184,-0.177003970506323,0.201965304183307,0.186970063985965,0.0153870323008655,-0.0978205144000738,-0.057506683406026,-0.0179518180842328,-0.053512832088603,0.122095963405018,0.0631005807969595,-0.0513346266736033,-0.0273095760945441,-0.0617657889375596,0.0174215722185395,0.0470964052849366,0.059558007356739,0.0889005867377211,-0.0402066487819374,-0.0441609831115296
0.00958823400342445,0.0300535594573285,-0.0944730552941855,-0.0354192592450075,-0.0208863224347804,0.0497621355734262,0.0339481350493385,-0.029330315293496,-0.048700579516676,-0.0448597701726969,-0.13614012798959,0.0277537106655702,0.0405064426721099,-0.120520015386334,-0.176183764268637,-0.0779931689167036,-0.0216272718738053,0.105799724766866,0.218141444726546,0.0683431460588061,-0.232059571264033,-0.154273774897254,0.0931001105796332,0.180188523627192,0.0389467121373526,-0.0724012328537613,-0.06112379818105,-0.00060466471027653,-0.0514434229141913,0.120279238379899,0.129797048925857,0.0264363704707293,-0.0289608640784932,-0.0321792521153504,0.0232838487286969,0.0407969325198113,0.034343914802704,0.0848306130698541,-0.0439961313424922,-0.0190469424687566
0.0183380283306806,0.028597017297628,-0.0965027838975705,-0.0343721777145254,0.043666719933802,0.0366342581032967,0.0514894530949834,-0.0310661828847482,-0.0501069892750545,-0.120599003962928,-0.13373015583157,0.0346358081136966,0.0211564808603014,-0.124794797056413,-0.162198080295132,-0.0833815643778637,-0.0203951297809937,0.106480033826985,0.216528814297724,0.0650292951029221,-0.282732131703575,-0.178987074182675,0.199780735188741,0.179899500149088,0.0181372021590061,-0.10040576371236,-0.0703590255315318,-0.0184764457791883,-0.0498304368626693,0.115097312084597,0.0589782569889671,-0.054416465099065,-0.0117821407178623,-0.0563205961491385,0.0258533969969116,0.0477714213297291,0.0582875506534228,0.0837009404464506,-0.0451034430035144,-0.0313803703634476
